name,link_id,from_node_id,to_node_id,facility_type,link_type,length,lanes,free_speed,capacity,dir_flag,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1
,312,312,10544,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,313,313,10545,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,314,314,10546,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,315,315,10547,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,316,316,10548,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,317,317,10549,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,318,318,10550,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,319,319,10551,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,320,320,10552,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,321,321,10553,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,322,322,10554,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,323,323,10555,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,324,324,10556,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,325,325,10557,Highway,1,0.53,1,25,100000,1,0,0.0212,100000,0.15,4,1
,326,326,10558,Highway,1,0.53,1,25,100000,1,0,0.0212,100000,0.15,4,1
,327,327,10559,Highway,1,0.52,1,25,100000,1,0,0.0208,100000,0.15,4,1
,328,328,10560,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,329,329,10561,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,330,330,10562,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,331,331,10563,Highway,1,0.52,1,25,100000,1,0,0.0208,100000,0.15,4,1
,332,332,10564,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,333,333,10565,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,334,334,10566,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,335,335,10567,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,336,336,10568,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,337,337,10569,Highway,1,0.52,1,25,100000,1,0,0.0208,100000,0.15,4,1
,338,338,10570,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,339,339,10571,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,340,340,10572,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,341,341,10573,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,342,342,10574,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,343,343,10575,Highway,1,0.52,1,25,100000,1,0,0.0208,100000,0.15,4,1
,344,344,10576,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,345,345,10577,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,346,346,10578,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,347,347,10579,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,348,348,10580,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,349,349,10581,Highway,1,0.52,1,25,100000,1,0,0.0208,100000,0.15,4,1
,350,350,10582,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,351,351,10583,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,352,352,10584,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,353,353,10585,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,354,354,10586,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,355,355,10587,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,356,356,10588,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,357,357,10589,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,358,358,10590,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,359,359,10591,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,360,360,10592,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,361,361,10593,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,362,362,10594,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,363,363,10595,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,364,364,10596,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,365,365,10597,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,366,366,10598,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,367,367,10599,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,368,368,10600,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,369,369,10601,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,370,370,10602,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,371,371,10603,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,372,372,10604,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,373,373,10605,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,374,374,10606,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,375,375,10607,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,376,376,10608,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,377,377,10609,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,378,378,10610,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,379,379,10611,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,380,380,10612,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,381,381,10613,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,382,382,10614,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,383,383,10615,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,384,384,10616,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,385,385,10617,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,386,386,10618,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,387,387,10619,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,388,388,10620,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,389,389,10621,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,390,390,10622,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,391,391,10623,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,392,392,10624,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,393,393,10625,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,394,394,10626,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,395,395,10627,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,396,396,10628,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,397,397,10629,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,398,398,10630,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,399,399,10631,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,400,400,10632,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,401,401,10633,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,402,402,10634,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,403,403,10635,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,404,404,10636,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,405,405,10637,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,406,406,10638,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,407,407,10639,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,408,408,10640,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,409,409,10641,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,410,410,10642,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,411,411,10643,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,412,412,10644,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,413,413,10645,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,414,414,10646,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,415,415,10647,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,416,416,10648,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,417,417,10649,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,418,418,10650,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,419,419,10651,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,420,420,10652,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,421,421,10653,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,422,422,10654,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,423,423,10655,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,424,424,10656,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,425,425,10657,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,426,426,10658,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,427,427,10659,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,428,428,10660,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,429,429,10661,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,430,430,10662,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,431,431,10663,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,432,432,10664,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,433,433,10665,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,434,434,10666,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,435,435,10667,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,436,436,10668,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,437,437,10669,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,438,438,10670,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,439,439,10671,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,440,440,10672,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,441,441,10673,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,442,442,10674,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,443,443,10675,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,444,444,10676,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,445,445,10677,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,446,446,10678,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,447,447,10679,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,448,448,10680,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,449,449,10681,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,450,450,10682,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,451,451,10683,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,452,452,10684,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,453,453,10685,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,454,454,10686,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,455,455,10687,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,456,456,10688,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,457,457,10689,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,458,458,10690,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,459,459,10691,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,460,460,10692,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,461,461,10693,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,462,462,10694,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,463,463,10695,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,464,464,10696,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,465,465,10697,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,466,466,10698,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,467,467,10699,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,468,468,10700,Highway,1,0.56,1,25,100000,1,0,0.0224,100000,0.15,4,1
,469,469,10701,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,470,470,10702,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,471,471,10703,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,472,472,10704,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,473,473,10705,Highway,1,0.55,1,25,100000,1,0,0.022,100000,0.15,4,1
,474,474,10706,Highway,1,0.55,1,25,100000,1,0,0.022,100000,0.15,4,1
,475,475,10707,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,476,476,10708,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,477,477,10709,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,478,478,10710,Highway,1,0.54,1,25,100000,1,0,0.0216,100000,0.15,4,1
,479,479,10711,Highway,1,0.54,1,25,100000,1,0,0.0216,100000,0.15,4,1
,480,480,10712,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,481,481,10713,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,482,482,10714,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,483,483,10715,Highway,1,0.54,1,25,100000,1,0,0.0216,100000,0.15,4,1
,484,484,10716,Highway,1,0.54,1,25,100000,1,0,0.0216,100000,0.15,4,1
,485,485,10717,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,486,486,10718,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,487,487,10719,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,488,488,10720,Highway,1,0.54,1,25,100000,1,0,0.0216,100000,0.15,4,1
,489,489,10721,Highway,1,0.53,1,25,100000,1,0,0.0212,100000,0.15,4,1
,490,490,10722,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,491,491,10723,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,492,492,10724,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,493,493,10725,Highway,1,1.04,1,25,100000,1,0,0.0416,100000,0.15,4,1
,494,494,10726,Highway,1,1,1,25,100000,1,0,0.04,100000,0.15,4,1
,495,495,10727,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,496,496,10728,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,497,497,10729,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,498,498,10730,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,499,499,10731,Highway,1,1,1,25,100000,1,0,0.04,100000,0.15,4,1
,500,500,2308,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,501,501,1914,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,502,502,10733,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,503,503,10734,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,504,504,2359,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,505,505,10732,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,506,506,10735,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,507,507,10736,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,508,508,10737,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,509,509,10738,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,510,510,10739,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,511,511,10740,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,512,512,10741,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,513,513,10742,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,514,514,10743,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,515,515,10744,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,516,516,10745,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,517,517,10746,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,518,518,10747,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,519,519,10748,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,520,520,10918,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,521,521,10925,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,522,522,10750,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,523,523,10751,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,524,524,10752,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,525,525,10753,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,526,526,10749,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,527,527,10919,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,528,528,10754,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,529,529,10755,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,530,530,10756,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,531,531,10757,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,532,532,11190,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,533,533,11192,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,534,534,10759,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,535,535,10760,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,536,536,10761,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,537,537,10762,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,538,538,10758,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,539,539,11191,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,540,540,10763,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,541,541,10764,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,542,542,10765,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,543,543,10766,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,544,544,10767,Highway,1,1,1,25,100000,1,0,0.04,100000,0.15,4,1
,545,545,10768,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,546,546,10769,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,547,547,10770,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,548,548,10771,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,549,549,10772,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,550,550,10773,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,551,551,10774,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,552,552,10775,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,553,553,10776,Highway,1,0.46,1,25,100000,1,0,0.0184,100000,0.15,4,1
,554,554,10777,Highway,1,0.47,1,25,100000,1,0,0.0188,100000,0.15,4,1
,555,555,10778,Highway,1,0.47,1,25,100000,1,0,0.0188,100000,0.15,4,1
,556,556,10779,Highway,1,0.45,1,25,100000,1,0,0.018,100000,0.15,4,1
,557,557,10780,Highway,1,0.44,1,25,100000,1,0,0.0176,100000,0.15,4,1
,558,558,10781,Highway,1,0.43,1,25,100000,1,0,0.0172,100000,0.15,4,1
,559,559,10782,Highway,1,0.47,1,25,100000,1,0,0.0188,100000,0.15,4,1
,560,560,10783,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,561,561,10784,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,562,562,10785,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,563,563,10786,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,564,564,10787,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,565,565,10788,Highway,1,0.46,1,25,100000,1,0,0.0184,100000,0.15,4,1
,566,566,10789,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,567,567,10790,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,568,568,10791,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,569,569,10792,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,570,570,10793,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,571,571,10794,Highway,1,0.46,1,25,100000,1,0,0.0184,100000,0.15,4,1
,572,572,10795,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,573,573,10796,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,574,574,10797,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,575,575,10798,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,576,576,10799,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,577,577,10800,Highway,1,0.47,1,25,100000,1,0,0.0188,100000,0.15,4,1
,578,578,10801,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,579,579,10802,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,580,580,10803,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,581,581,10804,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,582,582,10805,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,583,583,10283,Highway,1,0.85,1,25,100000,1,0,0.034,100000,0.15,4,1
,584,584,10806,Highway,1,0.44,1,25,100000,1,0,0.0176,100000,0.15,4,1
,585,585,10808,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,586,586,10809,Highway,1,0.52,1,25,100000,1,0,0.0208,100000,0.15,4,1
,587,587,10810,Highway,1,0.52,1,25,100000,1,0,0.0208,100000,0.15,4,1
,588,588,10811,Highway,1,0.52,1,25,100000,1,0,0.0208,100000,0.15,4,1
,589,589,10814,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,590,590,10815,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,591,591,10816,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,592,592,10817,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,593,593,10818,Highway,1,0.44,1,25,100000,1,0,0.0176,100000,0.15,4,1
,594,594,10819,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,595,595,10820,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,596,596,10821,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,597,597,10822,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,598,598,10823,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,599,599,10824,Highway,1,0.45,1,25,100000,1,0,0.018,100000,0.15,4,1
,600,600,10825,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,601,601,10826,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,602,602,10827,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,603,603,10828,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,604,604,10829,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,605,605,10830,Highway,1,0.46,1,25,100000,1,0,0.0184,100000,0.15,4,1
,606,606,10831,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,607,607,10832,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,608,608,10833,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,609,609,10834,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,610,610,10835,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,611,611,10836,Highway,1,0.47,1,25,100000,1,0,0.0188,100000,0.15,4,1
,612,612,10837,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,613,613,10838,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,614,614,10839,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,615,615,10840,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,616,616,10841,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,617,617,10842,Highway,1,0.46,1,25,100000,1,0,0.0184,100000,0.15,4,1
,618,618,10843,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,619,619,10844,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,620,620,10845,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,621,621,10846,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
,622,622,10847,Highway,1,0.5,1,25,100000,1,0,0.02,100000,0.15,4,1
,623,623,10848,Highway,1,0.49,1,25,100000,1,0,0.0196,100000,0.15,4,1
,624,624,10849,Highway,1,0.51,1,25,100000,1,0,0.0204,100000,0.15,4,1
